Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),Date
2.7873970058423896,1.3415652577186359,1.0158917884650882,1.1805685129749337,5.356901360423186,2.5083781007481543,5.356901360423186,5.356901360423186,6.163040088215613,2020-03-26
2.3292406309002303,0.9269715943354793,0.9595270148490089,1.1141690795505421,4.044071891252065,2.182437469806684,4.044071891252065,4.044071891252065,4.589168340261294,2020-03-27
1.8791370113029586,0.6892759779624582,0.8095885473435593,0.9254652775056801,3.1313924411129337,1.7852702908557956,3.1313924411129337,3.1313924411129337,3.4488232853231224,2020-03-28
1.6166279787175675,0.5606974971311405,0.711279075839601,0.8244793279587223,2.639814923384863,1.557249519744233,2.639814923384863,2.639814923384863,2.8844074782131806,2020-03-29
1.1147495209289304,0.42815047195097033,0.4420412953423777,0.5146204975129769,1.9064622835204306,1.0610053523836664,1.9064622835204306,1.9064622835204306,2.1138849424060866,2020-03-30
0.8988478885128218,0.3827383592419845,0.3147733491515943,0.3725219051279517,1.60420971141594,0.8480620021178761,1.60420971141594,1.60420971141594,1.7957086418037136,2020-03-31
1.0769266597051739,0.4199666666661869,0.4129200606718282,0.49350692552014463,1.8473434066665058,1.0220726439511951,1.8473434066665058,1.8473434066665058,2.041272679718905,2020-04-01
1.0996332998174398,0.4282525904533733,0.43670164077803,0.5100993328582405,1.8931887463275754,1.0451857843074106,1.8931887463275754,1.8931887463275754,2.0985829156750806,2020-04-02
0.9524920261603842,0.40258289374054135,0.3367656177940159,0.402150043193126,1.6939597514701108,0.8975055965415721,1.6939597514701108,1.6939597514701108,1.8896181592096486,2020-04-03
1.1572386898696545,0.4585691895977571,0.44888580558352037,0.5345577365460781,2.004822366378837,1.093492030573188,2.004822366378837,2.004822366378837,2.2313809267812994,2020-04-04
1.7328198275143722,0.5538945221689228,0.8215953628716973,0.9392779527417155,2.7240577467253613,1.6721538563971685,2.7240577467253613,2.7240577467253613,2.979327105859043,2020-04-05
1.4895285363846704,0.5068501235594444,0.6690334484452548,0.7686378477625856,2.4022059757490113,1.4333594220133357,2.4022059757490113,2.4022059757490113,2.6565933959549777,2020-04-06
1.5795361516578974,0.5180536915938788,0.7387089715185033,0.834191461813593,2.5260654784187184,1.5206491048736481,2.5260654784187184,2.5260654784187184,2.746281382911509,2020-04-07
1.9313957293315462,0.5554106120454143,1.012319227707316,1.1270745310408399,2.942923150861001,1.8729815854467349,2.942923150861001,2.942923150861001,3.181594232361916,2020-04-08
1.7435220449602842,0.5100064554775864,0.9016535042355909,1.0034762255554899,2.6653454176589584,1.6916953318470769,2.6653454176589584,2.6653454176589584,2.8956177393076272,2020-04-09
1.5681894843047373,0.46640890440191846,0.8055552523746157,0.899214918974606,2.4138901274727536,1.5179954041246362,2.4138901274727536,2.4138901274727536,2.6046942122262213,2020-04-10
1.1991103149090256,0.37953621992805875,0.5898887556758597,0.6662390795394855,1.8996011617316055,1.1522556938462656,1.8996011617316055,1.8996011617316055,2.0753624853415102,2020-04-11
1.0138037834509508,0.3283637045121466,0.4759865295988985,0.5383087090157399,1.5996998947503018,0.9772591221731797,1.5996998947503018,1.5996998947503018,1.7528420870411614,2020-04-12
1.1099699564973875,0.34387031592136674,0.5386848533424377,0.6092216138798585,1.7247324492154437,1.0784330944761433,1.7247324492154437,1.7247324492154437,1.8841747967298725,2020-04-13
0.8941768674035778,0.3069654402794886,0.3993408540023735,0.4560625939091917,1.457177939301889,0.8579866685017328,1.457177939301889,1.457177939301889,1.587268553976879,2020-04-14
0.4930233603747945,0.2298153593887018,0.15241656772832538,0.1866942250391177,0.9203031442915597,0.45651130343113855,0.9203031442915597,0.9203031442915597,1.040287586637779,2020-04-15
0.8761978786331305,0.32485163362658903,0.36499427039035914,0.42759046646097965,1.4781651940931466,0.8327046036525212,1.4781651940931466,1.4781651940931466,1.6265936061010848,2020-04-16
1.1984645377593497,0.3980274700778714,0.552943886199007,0.6284351799029549,1.9268540260417104,1.1530001191051529,1.9268540260417104,1.9268540260417104,2.103852145263419,2020-04-17
1.4979368135019868,0.4432642789774507,0.7550661270966766,0.8495521866502295,2.2895347988966863,1.4585102269971997,2.2895347988966863,2.2895347988966863,2.4944166828692915,2020-04-18
1.2262223231135605,0.39877556861647645,0.5705403292074157,0.6539442907823556,1.955291920679208,1.1808218986774968,1.955291920679208,1.955291920679208,2.1305939754491674,2020-04-19
1.1863032414781922,0.38722158237648097,0.5590904081655366,0.6349482915974233,1.890600634791885,1.1426564775962382,1.890600634791885,1.890600634791885,2.0738475782915238,2020-04-20
1.5251637544339038,0.43193737870288557,0.8067906121963163,0.8902187690675527,2.305660534806382,1.4841914288690226,2.305660534806382,2.305660534806382,2.4898728279796707,2020-04-21
1.4642761295137101,0.419305658912826,0.771313790496904,0.8562421266579477,2.2159369198254604,1.4233930096922527,2.2159369198254604,2.2159369198254604,2.42833314598089,2020-04-22
1.0488823009414587,0.3438481406734077,0.49381210816106647,0.5598311826402315,1.673153352413955,1.011146401403926,1.673153352413955,1.673153352413955,1.835232657143207,2020-04-23
1.4377276815827806,0.39163306950728927,0.7687936429180258,0.8630531158442702,2.1397921837319123,1.3995141084998983,2.1397921837319123,2.1397921837319123,2.3100214189046,2020-04-24
1.8894362321499154,0.44107080344529426,1.1352502368697115,1.2315190067180084,2.659786791572973,1.8544585545269814,2.659786791572973,2.659786791572973,2.845913973042941,2020-04-25
