Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),Date
5.312894525008731,2.4455752679031364,2.10341826886177,2.371298655150854,10.092793692995066,4.778446796865776,10.092793692995066,10.092793692995066,11.437409196582909,2020-03-12
3.2590271270542805,1.4248772768223152,1.409408158665991,1.5724096017318994,6.048349071629946,2.938928639875603,6.048349071629946,6.048349071629946,6.9119804729844745,2020-03-13
2.908134977089971,0.9908965563571437,1.5208597545695959,1.6629569366604013,4.81682944218462,2.7157438545948,4.81682944218462,4.81682944218462,5.3873151467645854,2020-03-14
2.2867129078619945,0.653191844393604,1.2805343442140729,1.3942914271907974,3.507684868641721,2.191793744551327,3.507684868641721,3.507684868641721,3.820524636852969,2020-03-15
2.37956096334832,0.5651499882460266,1.4656562531245878,1.5761692151867956,3.4124354242797965,2.3125895000842718,3.4124354242797965,3.4124354242797965,3.6638772664937664,2020-03-16
1.746933748095056,0.41133773541663615,1.0643511787449766,1.1504312942702386,2.491042316316961,1.7044340464311905,2.491042316316961,2.491042316316961,2.6661338381700044,2020-03-17
1.870482548244008,0.3787526191178958,1.228623770607986,1.3122145160801095,2.5492057845881875,1.8355868432687816,2.5492057845881875,2.5492057845881875,2.705527848757398,2020-03-18
2.4516606578582536,0.41026313610976006,1.7400556293559908,1.8344457090459083,3.174944618318472,2.4205497529213433,3.174944618318472,3.174944618318472,3.337925875104856,2020-03-19
3.8357155077982923,0.5975002376702163,2.777533738451466,2.9107062316518584,4.867199776246699,3.8042437958225097,4.867199776246699,4.867199776246699,5.069640648050269,2020-03-20
3.030633148282102,0.6733077170187832,1.8832589786897687,2.0025118473311085,4.191013374084679,2.994233181396028,4.191013374084679,4.191013374084679,4.394329934713629,2020-03-21
3.7134925666755714,0.8575193311903289,2.4471382283770535,2.559726117652674,5.334271949294482,3.5747204744060044,5.334271949294482,5.334271949294482,5.649628916426279,2020-03-22
3.37358163992829,0.809748874029273,2.1584004787303175,2.2655876039429463,4.901665834919441,3.2538157221680493,4.901665834919441,4.901665834919441,5.218381210927969,2020-03-23
3.273932303763832,0.7737297233613113,2.1551411787325576,2.2454451977576597,4.7593655366622825,3.1419985501124845,4.7593655366622825,4.7593655366622825,5.0626403633438795,2020-03-24
2.865027435973271,0.6431515305192016,1.9261141188430053,2.004364866009957,4.098488719008004,2.7572414143944917,4.098488719008004,4.098488719008004,4.3405224161498195,2020-03-25
2.3551643566909277,0.48021216272146,1.6574165264898084,1.7164456701077102,3.273488172672853,2.272674908580573,3.273488172672853,3.273488172672853,3.4493712767896283,2020-03-26
1.993344414812838,0.34162027811992624,1.4948295813821906,1.538756131441623,2.642487202470748,1.9344356853340732,2.642487202470748,2.642487202470748,2.7652770099049016,2020-03-27
1.8750557195926465,0.2570006785398348,1.4903095710339365,1.526304461610726,2.353140863249432,1.8333302879135567,2.353140863249432,2.353140863249432,2.4369846529253225,2020-03-28
1.5032008762653293,0.17468831497619408,1.2246259524576573,1.2544325675950265,1.8160969048823443,1.4813083524006285,1.8160969048823443,1.8160969048823443,1.8686305087408241,2020-03-29
1.3574319676288733,0.1266415422335066,1.149078331121196,1.173392932479021,1.5824648905961183,1.3428491655568142,1.5824648905961183,1.5824648905961183,1.6208218928073308,2020-03-30
1.1810213483470096,0.08992657662251756,1.0223325056504515,1.043308872144522,1.3369116072786809,1.1751697179024774,1.3369116072786809,1.3369116072786809,1.3657587988004778,2020-03-31
1.275569462667302,0.07976172547872902,1.1269839715967684,1.1485633345504676,1.4106348254215817,1.27294188744063,1.4106348254215817,1.4106348254215817,1.437596870328108,2020-04-01
1.4990204418777369,0.08119068006121444,1.3496048931084843,1.3712075964602612,1.6378193620726285,1.4956078603413772,1.6378193620726285,1.6378193620726285,1.6664304287972713,2020-04-02
1.4230065251120099,0.08370447141387151,1.2647530203976025,1.2876746656123867,1.5625572007503947,1.4221088528207269,1.5625572007503947,1.5625572007503947,1.588297094888722,2020-04-03
1.5571005168135805,0.09737047507587822,1.378431030557959,1.4019105150416447,1.71905403201194,1.5549305011767047,1.71905403201194,1.71905403201194,1.7462641010911177,2020-04-04
1.6463070568636413,0.1141795072185726,1.4404838113686442,1.4660600710749758,1.8370187845702581,1.6427766213743638,1.8370187845702581,1.8370187845702581,1.8668300207245625,2020-04-05
1.5031384334663862,0.11988895029088618,1.2920039219790183,1.3160092847778646,1.7047585551602227,1.4981867587775262,1.7047585551602227,1.7047585551602227,1.7365125330388984,2020-04-06
1.6549910940219708,0.12707328617456917,1.444502894226871,1.4670192291665898,1.8769595084817972,1.6435163928439054,1.8769595084817972,1.8769595084817972,1.9143823630684622,2020-04-07
1.68136336767875,0.13217759385126876,1.4552404281936067,1.4804530801518823,1.9077408229854504,1.672746670532424,1.9077408229854504,1.9077408229854504,1.9427128381155543,2020-04-08
1.6578347761613483,0.13860427513685566,1.4223437553814997,1.4473820801549926,1.8949073649950936,1.648683046549625,1.8949073649950936,1.8949073649950936,1.928968957365219,2020-04-09
1.6754289384464307,0.14130279003437485,1.4416091927561665,1.465456945311039,1.9202575917556426,1.6640860188073536,1.9202575917556426,1.9202575917556426,1.9554050886923457,2020-04-10
1.4589882450098335,0.12369675056025944,1.254376259283475,1.2749960207571913,1.6732822279688366,1.4486294843531384,1.6732822279688366,1.6732822279688366,1.7039831063855173,2020-04-11
